Year,Month,Day,Hour,Minute,Second,Millisecond,Voltage,Current
2025,07,16,16,54,39,339,5001.8,0000
2025,07,16,16,54,39,439,5001.79,0000
2025,07,16,16,54,39,539,5001.79,0000
2025,07,16,16,54,39,639,5001.79,0000
2025,07,16,16,54,39,739,5001.8,0000
2025,07,16,16,54,39,839,5001.8,0000
2025,07,16,16,54,39,939,5001.8,0000
2025,07,16,16,54,40,039,5001.5,0000
2025,07,16,16,54,40,139,5001.5,49.8323
2025,07,16,16,54,40,239,5001.81,49.8323
2025,07,16,16,54,40,339,5001.81,49.8323
2025,07,16,16,54,40,439,5001.81,63.3145
2025,07,16,16,54,40,539,5001.83,63.3145
2025,07,16,16,54,40,639,5001.83,103.803
2025,07,16,16,54,40,739,5001.78,103.803
2025,07,16,16,54,40,839,5001.78,103.803
2025,07,16,16,54,40,939,5001.78,158.553
2025,07,16,16,54,41,039,5001.55,158.553
2025,07,16,16,54,41,139,5001.55,233.17
2025,07,16,16,54,41,239,5001.55,233.17
2025,07,16,16,54,41,339,5001.97,233.17
2025,07,16,16,54,41,439,5001.97,217.137
2025,07,16,16,54,41,539,5001.97,217.137
2025,07,16,16,54,41,639,5001.8,217.137
2025,07,16,16,54,41,739,5001.8,267.455
2025,07,16,16,54,41,839,5001.77,267.455
2025,07,16,16,54,41,939,5001.77,267.455
2025,07,16,16,54,42,039,5001.77,341.654
2025,07,16,16,54,42,139,5001.8,341.654
2025,07,16,16,54,42,239,5001.8,380.245
2025,07,16,16,54,42,339,5001.8,380.245
2025,07,16,16,54,42,439,5001.78,380.245
2025,07,16,16,54,42,539,5001.78,383.862
2025,07,16,16,54,42,639,5001.58,383.862
2025,07,16,16,54,42,739,5001.58,383.862
2025,07,16,16,54,42,839,5001.58,340.896
2025,07,16,16,54,42,939,5001.73,340.896
2025,07,16,16,54,43,039,5001.73,381.492
2025,07,16,16,54,43,139,5001.73,381.492
2025,07,16,16,54,43,239,5001.79,381.492
2025,07,16,16,54,43,339,5001.79,411.008
2025,07,16,16,54,43,439,5001.76,411.008
2025,07,16,16,54,43,539,5001.76,411.008
2025,07,16,16,54,43,639,5001.76,491.789
2025,07,16,16,54,43,739,5001.72,491.789
2025,07,16,16,54,43,839,5001.72,563.017
2025,07,16,16,54,43,939,5001.72,563.017
2025,07,16,16,54,44,039,5001.76,563.017
2025,07,16,16,54,44,139,5001.76,624.961
2025,07,16,16,54,44,239,5001.54,624.961
2025,07,16,16,54,44,339,5001.54,624.862
2025,07,16,16,54,44,439,5001.54,624.862
2025,07,16,16,54,44,539,4959.9,624.862
2025,07,16,16,54,44,639,4959.9,622.071
2025,07,16,16,54,44,739,4959.9,622.071
2025,07,16,16,54,44,839,4908.28,622.071
2025,07,16,16,54,44,939,4908.28,593.245
2025,07,16,16,54,45,039,5001.85,593.245
2025,07,16,16,54,45,139,5001.85,593.245
2025,07,16,16,54,45,239,5001.85,582.169
2025,07,16,16,54,45,339,5001.72,582.169
2025,07,16,16,54,45,439,5001.72,633.824
2025,07,16,16,54,45,539,5001.72,633.824
2025,07,16,16,54,45,639,4707.14,633.824
2025,07,16,16,54,45,739,4707.14,620.019
2025,07,16,16,54,45,839,4649.27,620.019
2025,07,16,16,54,45,939,4649.27,620.019
2025,07,16,16,54,46,039,4649.27,620.029
2025,07,16,16,54,46,139,4999.64,620.029
2025,07,16,16,54,46,239,4999.64,516.594
2025,07,16,16,54,46,339,4999.64,516.594
2025,07,16,16,54,46,439,5001.73,516.594
2025,07,16,16,54,46,539,5001.73,568.784
2025,07,16,16,54,46,639,5001.76,568.784
2025,07,16,16,54,46,739,5001.76,568.784
2025,07,16,16,54,46,839,5001.76,638.514
2025,07,16,16,54,46,939,4720.16,638.514
2025,07,16,16,54,47,039,4720.16,619.992
2025,07,16,16,54,47,139,4720.16,619.992
2025,07,16,16,54,47,239,4639.21,619.992
2025,07,16,16,54,47,339,4639.21,620.127
2025,07,16,16,54,47,439,4719.12,620.127
2025,07,16,16,54,47,539,4719.12,620.127
2025,07,16,16,54,47,639,4719.12,610.908
2025,07,16,16,54,47,739,5001.69,610.908
2025,07,16,16,54,47,839,5001.69,622.619
2025,07,16,16,54,47,939,5001.69,622.619
2025,07,16,16,54,48,039,5002.09,622.619
2025,07,16,16,54,48,139,5002.09,620.144
2025,07,16,16,54,48,239,4828.39,620.144
2025,07,16,16,54,48,339,4828.39,620.144
2025,07,16,16,54,48,439,4828.39,620.738
2025,07,16,16,54,48,539,4687.05,620.738
2025,07,16,16,54,48,639,4687.05,620.001
2025,07,16,16,54,48,739,4687.05,620.001
2025,07,16,16,54,48,839,4545.43,620.001
2025,07,16,16,54,48,939,4545.43,620.045
2025,07,16,16,54,49,039,4540.65,620.045
2025,07,16,16,54,49,139,4540.65,620.045
2025,07,16,16,54,49,239,4540.65,620.116
2025,07,16,16,54,49,339,4541.41,620.116
2025,07,16,16,54,49,439,4541.41,619.87
2025,07,16,16,54,49,539,4541.41,619.87
2025,07,16,16,54,49,639,4550.89,619.87
2025,07,16,16,54,49,739,4550.89,619.946
2025,07,16,16,54,49,839,4603.09,619.946
2025,07,16,16,54,49,939,4603.09,619.946
2025,07,16,16,54,50,039,4603.09,619.579
2025,07,16,16,54,50,139,4774.38,619.579
2025,07,16,16,54,50,239,4774.38,619.543
2025,07,16,16,54,50,339,4774.38,619.543
2025,07,16,16,54,50,439,4600.98,619.543
2025,07,16,16,54,50,539,4600.98,595.054
2025,07,16,16,54,50,639,5001.19,595.054
2025,07,16,16,54,50,739,5001.19,445.971
2025,07,16,16,54,50,839,5001.19,445.971
2025,07,16,16,54,50,939,5001.74,445.971
2025,07,16,16,54,51,039,5001.74,490.246
2025,07,16,16,54,51,139,5001.74,490.246
2025,07,16,16,54,51,239,5001.81,490.246
2025,07,16,16,54,51,339,5001.81,519.751
2025,07,16,16,54,51,439,5001.77,519.751
2025,07,16,16,54,51,539,5001.77,519.751
2025,07,16,16,54,51,739,5001.72,524.662
2025,07,16,16,54,51,839,5001.72,547.633
2025,07,16,16,54,51,939,5001.72,547.633
2025,07,16,16,54,52,039,5001.81,547.633
2025,07,16,16,54,52,139,5001.81,583.376
2025,07,16,16,54,52,239,3370.87,583.376
2025,07,16,16,54,52,339,3370.87,583.376
2025,07,16,16,54,52,439,3370.87,86.1825
2025,07,16,17,31,16,118,4996.12,113.148
2025,07,16,17,31,16,218,4996.12,113.148
2025,07,16,17,31,16,318,4996.91,113.148
2025,07,16,17,31,16,418,4996.91,143.626
2025,07,16,17,31,16,518,4997.49,143.626
2025,07,16,17,31,16,618,4997.49,161.68
2025,07,16,17,31,16,718,4997.49,161.68
2025,07,16,17,31,16,818,4997.88,161.68
2025,07,16,17,31,16,918,4997.88,192.752
2025,07,16,17,31,17,018,4997.88,192.752
2025,07,16,17,31,17,118,4998.21,192.752
2025,07,16,17,31,17,218,4998.21,196.578
2025,07,16,17,31,17,318,4998.47,196.578
2025,07,16,17,31,17,418,4998.47,196.578
2025,07,16,17,31,17,518,4998.47,195.203
2025,07,16,17,31,17,618,4998.64,195.203
2025,07,16,17,31,17,718,4998.64,184.6
2025,07,16,17,31,17,818,4998.64,184.6
2025,07,16,17,31,17,918,4998.75,184.6
2025,07,16,17,31,18,018,4998.75,225.242
2025,07,16,17,31,18,118,4999.11,225.242
2025,07,16,17,31,18,218,4999.11,225.242
2025,07,16,17,31,18,318,4999.11,227.412
2025,07,16,17,31,18,418,4999.08,227.412
2025,07,16,17,31,18,518,4999.08,259.693
2025,07,16,17,31,18,618,4999.08,259.693
2025,07,16,17,31,18,718,4999.26,259.693
2025,07,16,17,31,18,818,4999.26,288.104
2025,07,16,17,31,18,918,4999.36,288.104
2025,07,16,17,31,19,018,4999.36,288.104
2025,07,16,17,31,19,118,4999.36,313.237
2025,07,16,17,31,19,218,4999.52,313.237
2025,07,16,17,31,19,318,4999.52,314.919
2025,07,16,17,31,19,418,4999.52,314.919
2025,07,16,17,31,19,518,4999.58,314.919
2025,07,16,17,31,19,618,4999.58,341.558
2025,07,16,17,31,19,718,4999.75,341.558
2025,07,16,17,31,19,818,4999.75,363.758
2025,07,16,17,31,19,918,4999.75,363.758
2025,07,16,17,31,20,018,4999.72,363.758
2025,07,16,17,31,20,118,4999.72,378.508
2025,07,16,17,31,20,218,4999.72,378.508
2025,07,16,17,31,20,318,4999.91,378.508
2025,07,16,17,31,20,418,4999.91,394.66
2025,07,16,17,31,20,518,4999.92,394.66
2025,07,16,17,31,20,618,4999.92,394.66
2025,07,16,17,31,20,718,4999.92,420.265
2025,07,16,17,31,20,818,4999.84,420.265
2025,07,16,17,31,20,918,4999.84,425.133
2025,07,16,17,31,21,018,4999.84,425.133
2025,07,16,17,31,21,118,5000.01,425.133
2025,07,16,17,31,21,218,5000.01,437.282
2025,07,16,17,31,21,318,4999.98,437.282
2025,07,16,17,31,21,418,4999.98,437.282
2025,07,16,17,31,21,518,4999.98,434.775
2025,07,16,17,31,21,618,5000.16,434.775
2025,07,16,17,31,21,718,5000.16,415.258
2025,07,16,17,31,21,818,5000.16,415.258
2025,07,16,17,31,21,918,5000.07,415.258
2025,07,16,17,31,22,018,5000.07,440.456
2025,07,16,17,31,22,118,5000.17,440.456
2025,07,16,17,31,22,218,5000.17,440.456
2025,07,16,17,31,22,318,5000.17,447.805
2025,07,16,17,31,22,418,5000.19,447.805
2025,07,16,17,31,22,518,5000.19,482.982
2025,07,16,17,31,22,618,5000.19,482.982
2025,07,16,17,31,22,718,5000.27,482.982
2025,07,16,17,31,22,818,5000.27,422.922
2025,07,16,17,31,22,918,5000.58,422.922
2025,07,16,17,31,23,018,5000.58,422.922
2025,07,16,17,31,23,118,5000.58,344.13
2025,07,16,17,31,23,218,5000.24,344.13
2025,07,16,17,31,23,318,5000.24,229.392
2025,07,16,17,31,23,418,5000.24,229.392
2025,07,16,17,31,23,518,5000.44,229.392
2025,07,16,17,31,23,618,5000.44,15.2332
2025,07,16,17,31,23,718,5000.19,15.2332
2025,07,16,17,31,23,818,5000.19,15.2332
2025,07,16,17,31,23,918,5000.19,99.3376
2025,07,16,17,31,24,018,5000.53,99.3376
2025,07,16,17,31,24,118,5000.53,126.073
2025,07,16,17,31,24,218,5000.53,126.073
2025,07,16,17,31,24,318,5000.73,126.073
2025,07,16,17,31,24,418,5000.73,11.2916
2025,07,16,17,31,24,518,5000.51,11.2916
2025,07,16,17,31,24,618,5000.51,130.312
2025,07,16,17,31,24,718,5000.51,130.312
2025,07,16,17,31,24,818,5000.38,130.312
2025,07,16,17,31,24,918,5000.38,183.21
2025,07,16,17,31,25,018,5000.53,183.21
2025,07,16,17,31,25,118,5000.53,183.21
2025,07,16,17,31,25,218,5000.53,225.854
2025,07,16,17,31,25,318,5000.62,225.854
2025,07,16,17,31,25,418,5000.62,224.617
2025,07,16,17,31,25,518,5000.62,224.617
2025,07,16,17,31,25,618,5000.58,224.617
2025,07,16,17,31,25,718,5000.58,84.3768
2025,07,16,17,31,25,818,5000.58,84.3768
2025,07,16,17,31,25,918,5000.71,84.3768
2025,07,16,17,31,26,018,5000.71,4.84365
2025,07,16,17,31,26,118,5000.57,4.84365
2025,07,16,17,31,26,218,5000.57,4.84365
2025,07,16,17,31,26,318,5000.57,43.3103
2025,07,16,17,31,26,418,5000.46,43.3103
2025,07,16,17,31,26,518,5000.46,62.909
2025,07,16,17,31,26,618,5000.46,62.909
2025,07,16,17,31,26,718,5000.64,62.909
2025,07,16,17,31,26,818,5000.64,73.8111
2025,07,16,17,31,26,918,5000.49,73.8111
2025,07,16,17,31,27,018,5000.49,140.786
2025,07,16,17,31,27,118,5000.49,140.786
2025,07,16,17,31,27,218,5000.54,140.786
2025,07,16,17,31,27,318,5000.54,190.444
2025,07,16,17,31,27,418,5000.61,190.444
2025,07,16,17,31,27,518,5000.61,190.444
2025,07,16,17,31,27,618,5000.61,223.87
2025,07,16,17,31,27,718,5000.6,223.87
2025,07,16,17,31,27,818,5000.6,234.791
2025,07,16,17,31,27,918,5000.6,234.791
2025,07,16,17,31,28,018,5000.89,234.791
2025,07,16,17,31,28,118,5000.89,181.489
2025,07,16,17,31,28,218,5000.89,181.489
2025,07,16,17,31,28,318,5000.82,181.489
2025,07,16,17,31,28,418,5000.82,169.872
2025,07,16,17,31,28,518,5000.78,169.872
2025,07,16,17,31,28,618,5000.78,183.001
2025,07,16,17,31,28,718,5000.78,183.001
2025,07,16,17,31,28,818,5000.79,183.001
2025,07,16,17,31,28,918,5000.79,152.019
2025,07,16,17,31,29,018,5000.79,152.019
2025,07,16,17,31,29,118,5000.75,152.019
2025,07,16,17,31,29,218,5000.75,117.472
2025,07,16,17,31,29,318,5000.73,117.472
2025,07,16,17,31,29,418,5000.73,117.472
2025,07,16,17,31,29,518,5000.73,168.71
2025,07,16,17,31,29,618,5000.74,168.71
2025,07,16,17,31,29,718,5000.74,202.427
2025,07,16,17,31,29,818,5000.74,202.427
2025,07,16,17,31,29,918,5000.36,202.427
2025,07,16,17,31,30,018,5000.36,257.84
2025,07,16,17,31,30,118,5000.69,257.84
2025,07,16,17,31,30,218,5000.69,257.84
2025,07,16,17,31,30,318,5000.69,283.61
2025,07,16,17,31,30,418,5000.83,283.61
2025,07,16,17,31,30,518,5000.83,296.316
2025,07,16,17,31,30,618,5000.83,296.316
2025,07,16,17,31,30,718,5000.74,296.316
2025,07,16,17,31,30,818,5000.74,277.178
2025,07,16,17,31,30,918,5000.78,277.178
2025,07,16,17,31,31,018,5000.78,277.178
2025,07,16,17,31,31,118,5000.78,296.904
2025,07,16,17,31,31,218,5000.9,296.904
2025,07,16,17,31,31,318,5000.9,348.853
2025,07,16,17,31,31,418,5000.9,348.853
2025,07,16,17,31,31,518,5000.82,348.853
2025,07,16,17,31,31,618,5000.82,393.96
2025,07,16,17,31,31,718,5000.72,393.96
2025,07,16,17,31,31,818,5000.72,393.96
2025,07,16,17,31,31,918,5000.72,446.107
2025,07,16,17,31,32,018,5000.8,446.107
2025,07,16,17,31,32,118,5000.8,483.234
2025,07,16,17,31,32,218,5000.8,483.234
2025,07,16,17,31,32,318,5000.94,483.234
2025,07,16,17,31,32,418,5000.94,463.239
2025,07,16,17,31,32,518,5000.83,463.239
2025,07,16,17,31,32,618,5000.83,463.239
2025,07,16,17,31,32,718,5000.83,513.381
2025,07,16,17,31,32,818,5000.98,513.381
2025,07,16,17,31,32,918,5000.98,515.358
2025,07,16,17,31,33,018,5000.98,515.358
2025,07,16,17,31,33,118,5001.04,515.358
2025,07,16,17,31,33,218,5001.04,548.672
2025,07,16,17,31,33,318,5000.91,548.672
2025,07,16,17,31,33,418,5000.91,548.672
2025,07,16,17,31,33,518,5000.91,501.983
2025,07,16,17,31,33,618,5000.96,501.983
2025,07,16,17,31,33,718,5000.96,492.937
2025,07,16,17,31,33,818,5000.96,492.937
2025,07,16,17,31,33,918,5000.95,492.937
2025,07,16,17,31,34,018,5000.95,444.171
2025,07,16,17,31,34,118,5000.82,444.171
2025,07,16,17,31,34,218,5000.82,444.171
2025,07,16,17,31,34,318,5000.82,410.389
2025,07,16,17,31,34,418,5000.74,410.389
2025,07,16,17,31,34,518,5000.74,353.99
2025,07,16,17,31,34,618,5000.74,353.99
2025,07,16,17,31,34,718,5000.93,353.99
2025,07,16,17,31,34,818,5000.93,279.609
2025,07,16,17,31,34,918,5001.36,279.609
2025,07,16,17,31,35,018,5001.36,279.609
2025,07,16,17,31,35,118,5001.36,180.66
2025,07,16,17,31,35,218,5001,180.66
2025,07,16,17,31,35,318,5001,205.735
2025,07,16,17,31,35,418,5001,205.735
2025,07,16,17,31,35,518,5000.98,205.735
2025,07,16,17,31,35,618,5000.98,232.725
2025,07,16,17,31,35,718,5000.99,232.725
2025,07,16,17,31,35,818,5000.99,232.725
2025,07,16,17,31,35,918,5000.99,251.861
2025,07,16,17,31,36,018,5001.33,251.861
2025,07,16,17,31,36,118,5001.33,176.543
2025,07,16,17,31,36,218,5001.33,176.543
2025,07,16,17,31,36,318,5000.9,176.543
2025,07,16,17,31,36,418,5000.9,258.23
2025,07,16,17,31,36,518,5000.84,258.23
2025,07,16,17,31,36,618,5000.84,258.23
2025,07,16,17,31,36,718,5000.84,312.239
2025,07,16,17,31,36,818,5000.77,312.239
2025,07,16,17,31,36,918,5000.77,368.61
2025,07,16,17,31,37,018,5000.77,368.61
2025,07,16,17,31,37,118,5001.15,368.61
2025,07,16,17,31,37,218,5001.15,348.952
2025,07,16,17,31,37,318,5000.63,348.952
2025,07,16,17,31,37,418,5000.63,348.952
2025,07,16,17,31,37,518,5000.63,405.749
2025,07,16,17,31,37,618,5001.04,405.749
2025,07,16,17,31,37,718,5001.04,409.423
2025,07,16,17,31,37,818,5001.04,409.423
2025,07,16,17,31,37,918,5001.06,409.423
2025,07,16,17,31,38,018,5001.06,406.724
2025,07,16,17,31,38,118,5000.88,406.724
2025,07,16,17,31,38,218,5000.88,406.724
2025,07,16,17,31,38,318,5000.88,489.322
2025,07,16,17,31,38,418,5001.01,489.322
2025,07,16,17,31,38,518,5001.01,516.774
2025,07,16,17,31,38,618,5001.01,516.774
2025,07,16,17,31,38,718,5000.94,516.774
2025,07,16,17,31,38,818,5000.94,465.91
2025,07,16,17,31,38,918,5000.96,465.91
2025,07,16,17,31,39,018,5000.96,465.91
2025,07,16,17,31,39,118,5000.96,475.815
2025,07,16,17,31,39,218,5001.1,475.815
2025,07,16,17,31,39,318,5001.1,516.984
2025,07,16,17,31,39,418,5001.1,516.984
2025,07,16,17,31,39,518,5001.06,516.984
2025,07,16,17,31,39,618,5001.06,510.406
2025,07,16,17,31,39,718,5001.12,510.406
2025,07,16,17,31,39,818,5001.12,551.2
2025,07,16,17,31,39,918,5001.12,551.2
2025,07,16,17,31,40,018,5001.16,551.2
2025,07,16,17,31,40,118,5001.16,554.245
2025,07,16,17,31,40,218,5001.16,554.245
2025,07,16,17,31,40,318,5001.17,554.245
2025,07,16,17,31,40,418,5001.17,461.109
2025,07,16,17,31,40,518,5001.03,461.109
2025,07,16,17,31,40,618,5001.03,461.109
2025,07,16,17,31,40,718,5001.03,428.036
2025,07,16,17,31,40,818,5001.11,428.036
2025,07,16,17,31,40,918,5001.11,423.247
2025,07,16,17,31,41,018,5001.11,423.247
2025,07,16,17,31,41,118,5000.85,423.247
2025,07,16,17,31,41,218,5000.85,480.46
2025,07,16,17,31,41,318,5001,480.46
2025,07,16,17,31,41,418,5001,480.46
2025,07,16,17,31,41,518,5001,487.49
2025,07,16,17,31,41,618,5001.1,487.49
2025,07,16,17,31,41,718,5001.1,378.208
2025,07,16,17,31,41,818,5001.1,378.208
2025,07,16,17,31,41,918,5001.21,378.208
2025,07,16,17,31,42,018,5001.21,365.272
2025,07,16,17,31,42,118,5001.19,365.272
2025,07,16,17,31,42,218,5001.19,365.272
2025,07,16,17,31,42,318,5001.19,160.932
2025,07,16,17,31,42,418,5001.09,160.932
2025,07,16,17,31,42,518,5001.09,2.39516
2025,07,16,17,31,42,618,5001.09,2.39516
2025,07,16,17,31,42,718,5001.11,2.39516
2025,07,16,17,31,42,818,5001.11,2.57937
2025,07,16,17,31,42,918,5001.03,2.57937
2025,07,16,17,31,43,018,5001.03,2.57937
2025,07,16,17,31,43,118,5001.03,3.29759
2025,07,16,17,31,43,218,5001.05,3.29759
2025,07,16,17,31,43,318,5001.05,3.72752
2025,07,16,17,31,43,418,5001.05,3.72752
2025,07,16,17,31,43,518,5001.11,3.72752
2025,07,16,17,31,43,618,5001.11,5.52523
2025,07,16,17,31,43,718,5001.12,5.52523
2025,07,16,17,31,43,818,5001.12,5.52523
2025,07,16,17,31,43,918,5001.12,43.9946
2025,07,16,17,31,44,018,5001.04,43.9946
2025,07,16,17,31,44,118,5001.04,42.7771
2025,07,16,17,31,44,218,5001.19,42.7771
2025,07,16,17,31,44,318,5001.19,42.7771
2025,07,16,17,31,44,418,5001.19,15.6199
2025,07,16,17,31,44,518,5001.17,15.6199
2025,07,16,17,31,44,618,5001.17,6.85378
2025,07,16,17,31,44,718,5001.17,6.85378
2025,07,16,17,31,44,818,5001.13,6.85378
2025,07,16,17,31,44,918,5001.13,0000
2025,07,16,17,31,45,018,5001.13,0000
2025,07,16,17,31,45,118,5001.16,0000
2025,07,16,17,31,45,218,5001.16,0000
2025,07,16,17,31,45,318,5000.69,0000
2025,07,16,17,31,45,418,5000.69,0000
2025,07,16,17,31,45,518,5000.69,140.185
2025,07,16,17,31,45,618,5001.12,140.185
2025,07,16,17,31,45,718,5001.12,252.171
2025,07,16,17,31,45,818,5001.12,252.171
2025,07,16,17,31,45,918,5001.08,252.171
2025,07,16,17,31,46,018,5001.08,285.16
2025,07,16,17,31,46,118,5001.18,285.16
2025,07,16,17,31,46,218,5001.18,285.16
2025,07,16,17,31,46,318,5001.18,242.707
2025,07,16,17,31,46,419,5001.22,242.707
2025,07,16,17,31,46,519,5001.22,256.673
2025,07,16,17,31,46,618,5001.22,256.673
2025,07,16,17,31,46,719,5001.14,256.673
2025,07,16,17,31,46,818,5001.14,181.119
2025,07,16,17,31,46,919,5001.16,181.119
2025,07,16,17,31,47,019,5001.16,181.119
2025,07,16,17,31,47,119,5001.16,274.013
2025,07,16,17,31,47,218,5001.22,274.013
2025,07,16,17,31,47,319,5001.22,272.866
2025,07,16,17,31,47,418,5001.22,272.866
2025,07,16,17,31,47,519,5001.14,272.866
2025,07,16,17,31,47,618,5001.14,238.771
2025,07,16,17,31,47,718,5001.13,238.771
2025,07,16,17,31,47,818,5001.13,238.771
2025,07,16,17,31,47,919,5001.13,191.116
2025,07,16,17,31,48,019,5001.22,191.116
2025,07,16,17,31,48,118,5001.22,216.572
2025,07,16,17,31,48,218,5001.22,216.572
2025,07,16,17,31,48,319,5001.2,216.572
2025,07,16,17,31,48,418,5001.2,387.797
2025,07,16,17,31,48,519,5001.1,387.797
2025,07,16,17,31,48,619,5001.1,387.797
2025,07,16,17,31,48,719,5001.1,362.423
2025,07,16,17,31,48,819,5001.19,362.423
2025,07,16,17,31,48,919,5001.19,225.574
2025,07,16,17,31,49,019,5001.19,225.574
2025,07,16,17,31,49,119,5001.23,225.574
2025,07,16,17,31,49,219,5001.23,227.986
2025,07,16,17,31,49,319,5001.28,227.986
2025,07,16,17,31,49,419,5001.28,227.986
2025,07,16,17,31,49,519,5001.28,195.683
2025,07,16,17,31,49,619,5001.1,195.683
2025,07,16,17,31,49,719,5001.1,165.209
2025,07,16,17,31,49,819,5001.1,165.209
2025,07,16,17,31,49,919,5000.87,165.209
2025,07,16,17,31,50,019,5000.87,226.328
2025,07,16,17,31,50,119,5000.83,226.328
2025,07,16,17,31,50,219,5000.83,267.343
2025,07,16,17,31,50,319,5000.83,267.343
2025,07,16,17,31,50,419,5001.08,267.343
2025,07,16,17,31,50,519,5001.08,302.312
2025,07,16,17,31,50,619,5001.08,302.312
2025,07,16,17,31,50,719,5001.16,302.312
2025,07,16,17,31,50,819,5001.16,273.069
2025,07,16,17,31,50,919,5001.28,273.069
2025,07,16,17,31,51,019,5001.28,273.069
2025,07,16,17,31,51,119,5001.28,175.704
2025,07,16,17,31,51,219,5001.17,175.704
2025,07,16,17,31,51,319,5001.17,187.499
2025,07,16,17,31,51,419,5001.17,187.499
2025,07,16,17,31,51,519,5001.2,187.499
2025,07,16,17,31,51,619,5001.2,206.284
2025,07,16,17,31,51,719,5001.22,206.284
2025,07,16,17,31,51,819,5001.22,206.284
2025,07,16,17,31,51,919,5001.22,116.692
2025,07,16,17,31,52,019,5001.21,116.692
2025,07,16,17,31,52,119,5001.21,26.3089
2025,07,16,17,31,52,219,5001.21,26.3089
2025,07,16,17,31,52,319,5001.2,26.3089
2025,07,16,17,31,52,419,5001.2,25.9485
2025,07,16,17,31,52,519,5001.26,25.9485
2025,07,16,17,31,52,619,5001.26,31.3513
2025,07,16,17,31,52,719,5001.26,31.3513
2025,07,16,17,31,52,819,5001,31.3513
2025,07,16,17,31,52,919,5001,121.554
2025,07,16,17,31,53,019,5001,121.554
2025,07,16,17,31,53,119,5001.13,121.554
2025,07,16,17,31,53,219,5001.13,134.533
2025,07,16,17,31,53,319,5001.27,134.533
2025,07,16,17,31,53,419,5001.27,18.5925
2025,07,16,17,31,53,519,5001.27,18.5925
2025,07,16,17,31,53,619,5001.2,18.5925
2025,07,16,17,31,53,719,5001.2,148.049
2025,07,16,17,31,53,819,5001.19,148.049
2025,07,16,17,31,53,919,5001.19,148.049
2025,07,16,17,31,54,019,5001.19,390.642
2025,07,16,17,31,54,119,4899.71,390.642
2025,07,16,17,31,54,219,4899.71,620.201
2025,07,16,17,31,54,319,4899.71,620.201
2025,07,16,17,31,54,419,3568.99,620.201
2025,07,16,17,31,54,519,3568.99,411.745
2025,07,16,17,31,54,619,3568.99,411.745
2025,07,16,17,31,54,719,5000.45,411.745
2025,07,16,17,31,54,819,5000.45,307.252
2025,07,16,17,31,54,919,5001,307.252
2025,07,16,17,31,55,019,5001,307.252
2025,07,16,17,31,55,119,5001,357.782
2025,07,16,17,31,55,219,5001.32,357.782
2025,07,16,17,31,55,319,5001.32,0000
2025,07,16,17,31,55,419,5001.32,0000
2025,07,16,17,31,55,519,5001.01,0000
2025,07,16,17,31,55,619,5001.01,2.59966
2025,07,16,17,31,55,719,5001.13,2.59966
2025,07,16,17,31,55,819,5001.13,2.59966
2025,07,16,17,31,55,919,5001.13,3.59482
2025,07,16,17,31,56,019,5001.14,3.59482
2025,07,16,17,31,56,119,5001.14,4.11776
2025,07,16,17,31,56,219,5001.14,4.11776
2025,07,16,17,31,56,319,5001.19,4.11776
2025,07,16,17,31,56,419,5001.19,15.1007
2025,07,16,17,31,56,519,5001.3,15.1007
2025,07,16,17,31,56,619,5001.3,15.1007
2025,07,16,17,31,56,719,5001.3,117.796
2025,07,16,17,31,56,819,5001.2,117.796
2025,07,16,17,31,56,919,5001.2,175.946
2025,07,16,17,31,57,019,5001.2,175.946
2025,07,16,17,31,57,119,5001.17,175.946
2025,07,16,17,31,57,219,5001.17,225.846
2025,07,16,17,31,57,319,5001.25,225.846
2025,07,16,17,31,57,419,5001.25,225.846
2025,07,16,17,31,57,519,5001.25,253.877
2025,07,16,17,31,57,619,5001.18,253.877
2025,07,16,17,31,57,719,5001.18,346.716
2025,07,16,17,31,57,819,5001.18,346.716
2025,07,16,17,31,57,919,5002.35,346.716
2025,07,16,17,31,58,019,5002.35,104.868
2025,07,16,17,31,58,119,5001.27,104.868
2025,07,16,17,31,58,219,5001.27,104.868
2025,07,16,17,31,58,319,5001.27,0000
2025,07,16,17,31,58,419,5001.27,0000
2025,07,16,17,31,58,519,5001.27,24.2349
2025,07,16,17,31,58,619,5001.27,24.2349
2025,07,16,17,31,58,719,5001.12,24.2349
2025,07,16,17,31,58,819,5001.12,241.552
2025,07,16,17,31,58,919,5001.27,241.552
2025,07,16,17,31,59,019,5001.27,241.552
2025,07,16,17,31,59,119,5001.27,256.77
2025,07,16,17,31,59,219,5001.28,256.77
2025,07,16,17,31,59,319,5001.28,305.749
2025,07,16,17,31,59,419,5001.28,305.749
2025,07,16,17,31,59,520,5001.09,305.749
2025,07,16,17,31,59,619,5001.09,398.943
2025,07,16,17,31,59,719,5001.36,398.943
2025,07,16,17,31,59,819,5001.36,398.943
2025,07,16,17,31,59,919,5001.36,450.845
2025,07,16,17,32,00,020,5001.28,450.845
2025,07,16,17,32,00,119,5001.28,467.326
2025,07,16,17,32,00,219,5001.28,467.326
2025,07,16,17,32,00,319,5001.16,467.326
2025,07,16,17,32,00,419,5001.16,565.245
2025,07,16,17,32,00,519,5001.15,565.245
2025,07,16,17,32,00,620,5001.15,565.245
2025,07,16,17,32,00,719,5001.15,633.719
2025,07,16,17,32,00,819,4543.14,633.719
2025,07,16,17,32,00,920,4543.14,620.134
